name	FAME000001	FAME000002	FAME000003	FAME000004	FAME000005	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000015	FAME000016	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Weissella confusa	6.0				6.0			5.0		1.0				2.0						1.0	1.0	
Weissella diestrammenae	5.0				3.0		4.0	7.0		5.0			9.0	7.0		4.0		5.0		4.0	4.0	
Weissella jogaejeotgali	6.0				1.0			6.0		3.0			3.0			1.0					1.0	
Weissella koreensis	3.0				3.0		1.0														1.0	
Ligilactobacillus animalis	99.0		2.0		92.0		20.0	113.0		98.0			128.0	88.0		47.0	1.0	28.0		55.0	84.0	
Ligilactobacillus salivarius	9.0				6.0			5.0	18.0	4.0			3.0	3.0				1.0		1.0	1.0	
Ligilactobacillus murinus	7.0				4.0		3.0	5.0		15.0	1.0	1.0	14.0	17.0		1.0		3.0		1.0	1.0	1.0
Ligilactobacillus ruminis	3.0				2.0			3.0		2.0			3.0	1.0		1.0		1.0		2.0	4.0	
Pediococcus acidilactici	50.0		2.0		56.0		5.0	19.0		35.0			18.0	21.0		6.0		10.0		27.0	20.0	
Pediococcus pentosaceus	46.0		2.0		58.0		7.0	20.0		23.0			34.0	15.0		9.0		3.0		23.0	2.0	
Pediococcus claussenii	536.0		58.0		1236.0		38.0	87.0		40.0								97.0		267.0	493.0	
Pediococcus damnosus	2.0				2.0																	
Pediococcus inopinatus	1.0				1.0								2.0	9.0								
Limosilactobacillus fermentum	209.0			1.0	210.0	15.0	16.0	49.0	1.0	127.0			160.0	117.0		31.0		71.0		62.0	41.0	
Limosilactobacillus mucosae	1.0												1.0					2.0				
Loigolactobacillus coryniformis	37.0		1.0		10.0		6.0	30.0		67.0			28.0	72.0						6.0	3.0	
Loigolactobacillus backii	10.0				8.0		2.0	9.0					8.0	6.0		17.0		5.0		9.0		
Liquorilactobacillus nagelii	11.0				28.0		4.0	5.0					12.0	13.0								
Liquorilactobacillus hordei	7.0		2.0											2.0		2.0				8.0	5.0	
Levilactobacillus brevis	14.0				3.0		1.0	4.0		7.0			27.0	10.0		1.0		3.0		12.0	12.0	
Levilactobacillus namurensis	6.0				3.0									1.0								
Lentilactobacillus parabuchneri	12.0				5.0		1.0	1.0					1.0			1.0		1.0		3.0		
Lentilactobacillus kefiri	1.0				5.0			1.0					7.0							6.0	2.0	
Companilactobacillus alimentarius	4.0				1.0		1.0	2.0		1.0			1.0									
Companilactobacillus farciminis	3.0				2.0																	
Companilactobacillus futsaii	2.0				5.0		1.0															
Amylolactobacillus amylophilus	7.0				19.0			11.0		10.0	1.0		10.0	13.0		1.0		1.0		2.0		
Paucilactobacillus nenjiangensis	7.0				12.0		1.0	8.0		12.0			16.0	13.0		4.0				5.0	4.0	
Secundilactobacillus paracollinoides	2.0				1.0																	
Lapidilactobacillus dextrinicus	1.0				2.0																	
Trichococcus flocculiformis	222.0		6.0		67.0	1.0	41.0	158.0	2.0	247.0			199.0	132.0	2.0	245.0	2.0	264.0	1.0	413.0	768.0	
uncultured Trichococcus sp.	55.0				24.0		10.0	35.0		52.0			36.0	21.0		62.0		56.0		100.0	161.0	
Trichococcus shcherbakoviae	56.0		3.0		38.0		5.0	44.0		49.0			37.0	16.0		64.0	1.0	35.0		92.0	144.0	
Carnobacterium maltaromaticum	105.0		4.0		66.0		7.0	15.0		9.0			32.0	16.0		1.0		11.0		17.0	17.0	
Carnobacterium divergens	58.0		1.0		11.0			2.0		2.0			4.0			2.0				1.0	1.0	
Carnobacterium inhibens	1.0				4.0					1.0								2.0			2.0	
Granulicatella adiacens	112.0	51.0	63.0	41.0	108.0	99.0	2.0	31.0		181.0	121.0	54.0	72.0	24.0	77.0	22.0	114.0	81.0	1.0	20.0	151.0	84.0
Granulicatella elegans	1.0			23.0	2.0	3.0		1.0			4.0			1.0		9.0	3.0	1.0			2.0	1.0
Jeotgalibaca arthritidis	12.0				6.0		2.0	4.0		4.0			9.0	12.0		4.0		10.0		6.0	14.0	
Jeotgalibaca porci	7.0		2.0		15.0		3.0	11.0		21.0			37.0	23.0		10.0		10.0		10.0	13.0	
Jeotgalibaca dankookensis	2.0						1.0	1.0		1.0			1.0	1.0							3.0	
Jeotgalibaca ciconiae	2.0				1.0			1.0								2.0						
Jeotgalibaca sp. MA1X17-3	2.0				8.0		2.0	6.0		4.0			5.0	4.0		1.0				2.0	6.0	
Dolosigranulum pigrum	7.0				3.0	1.0		4.0		2.0	1.0		2.0	3.0			4.0			4.0	1.0	
Abiotrophia defectiva	32.0	2.0	1.0	57.0	4.0	2.0	2.0	12.0	12.0	251.0	6.0	12.0	35.0	2.0		44.0	3.0		1.0	10.0	231.0	2.0
Aerococcus urinaeequi	24.0		1.0		16.0					8.0			7.0	2.0		1.0		13.0		6.0	9.0	
Aerococcus viridans	6.0				18.0		2.0	2.0		1.0			6.0	8.0		4.0		16.0		2.0	1.0	
Ignavigranum ruoffiae	1.0				1.0																	
Fundicoccus culcitae	1.0				2.0		1.0	1.0		2.0			2.0	6.0		1.0		1.0		3.0	2.0	
Kurthia sp. 11kri321	2719.0	2.0		3.0	7.0								7.0	21.0							2.0	
Kurthia sp. YJT4	1074.0				38.0		18.0	43.0		77.0			87.0	146.0	2.0	38.0		15.0		57.0	77.0	
Kurthia gibsonii	930.0				36.0		5.0	34.0		24.0			55.0	43.0		16.0		12.0		7.0	38.0	
Kurthia zopfii	4.0																				4.0	
Solibacillus sp. R5-41	1.0																					
Peribacillus frigoritolerans	2401.0	1852.0	1911.0	1585.0	1543.0	3671648.0	1048.0	3014.0	1083.0	1039.0	1143.0	1139.0	10.0	16.0	9.0	11.0	5.0	2278.0	2.0	10.0	7.0	3.0
Peribacillus simplex	65.0	25.0	45.0	47.0	28.0	97402.0	28.0	68.0	27.0	38.0	25.0	39.0		4.0			8.0	61.0				
Peribacillus butanolivorans	14.0	12.0	8.0	2.0	8.0	13613.0	2.0	8.0	4.0		4.0							11.0				
Peribacillus sp. FSL P2-0133	7.0	4.0	7.0	2.0	2.0	10831.0		7.0	5.0	6.0								5.0				
Peribacillus asahii	1.0				1.0	21.0	1.0							1.0		1.0	5.0	1.0		3.0	2.0	
Peribacillus muralis	1.0			1.0	1.0	1609.0				2.0								1.0				
Bacillus cereus	95.0	5.0		4.0	19.0	2278.0	2.0	5.0	9.0	29.0			22.0	5.0		10.0	3.0	11.0		11.0	20.0	
Bacillus thuringiensis	44.0			9.0	4.0	94.0		1.0		8.0		1.0	5.0	5.0	4.0			10.0			68.0	
Bacillus mycoides	8.0					293.0	1.0			1.0			1.0			1.0					1.0	
Bacillus wiedmannii	3.0				9.0	55.0	1.0									5.0					1.0	
Bacillus paranthracis	7.0				1.0	13.0																
Bacillus sp. ABP14	4.0																					
Bacillus subtilis	75.0				61.0	114.0	32.0	61.0		123.0			156.0	107.0		91.0	7.0	199.0	2.0	224.0	178.0	
Bacillus velezensis	28.0				5.0	250.0		4.0		2.0			12.0	1.0		1.0					14.0	
Bacillus atrophaeus	1.0					338.0																
Priestia megaterium	2.0		4.0	5.0	3.0	592.0	6.0						2.0		1.0	2.0	85.0					
Priestia flexa	1.0				3.0		2.0	3.0		6.0			12.0	10.0		3.0		1.0		5.0	6.0	
Lysinibacillus pakistanensis	3.0				2.0					2.0			1.0	1.0								
Virgibacillus halodenitrificans	1.0																					
Amphibacillus xylanus	1.0				1.0			1.0					2.0	2.0						2.0	1.0	
Listeria monocytogenes	146.0		1.0	1.0	165.0	2.0	45.0	70.0		147.0	1.0		328.0	209.0	1.0	78.0		46.0	1.0	88.0	129.0	
Listeria innocua	87.0		1.0		32.0		2.0	4.0		16.0			27.0	11.0		9.0		1.0		15.0	11.0	
Listeria seeligeri	4.0				1.0					1.0								1.0				
Listeria grayi	1.0															1.0						
Listeria welshimeri	1.0							1.0														
Brochothrix thermosphacta	14.0				18.0			5.0		12.0			19.0	13.0		1.0		1.0	1.0	6.0	5.0	
Staphylococcus aureus	143.0	18.0	34.0	54.0	1486.0	102.0	9.0	19.0	27.0	31.0	5.0	20.0	339.0	77.0	306.0	84.0	474.0	100.0	25.0	22.0	59.0	17.0
Staphylococcus pseudintermedius	7.0		1.0		8.0	1.0		3.0		6.0			9.0	7.0						1.0	2.0	
Staphylococcus epidermidis	2.0	1.0		1.0	7.0	3.0	1.0					1.0	1.0	1.0		4.0	1.0		1.0	7.0	1.0	
Staphylococcus hominis	1.0				2.0											1.0	1.0		1.0	1.0	1.0	
Staphylococcus saprophyticus	1.0				1.0													1.0				
Exiguobacterium acetylicum	62.0		2400.0		116.0		1.0			10.0			81.0	9.0	4.0	409.0		57.0	1.0	9.0	35.0	
Exiguobacterium sp. 9-2	9.0		904.0	2.0	37.0	2.0	1.0		1.0	1.0			33.0	1.0		148.0		11.0		2.0	14.0	
Exiguobacterium sp. MH3	6.0		307.0		10.0					2.0			22.0			57.0		6.0			2.0	
Gemella sanguinis	33.0	18.0	3.0	127.0	196.0	27.0		7.0		11.0	500.0	27.0	34.0	6.0	3.0	100.0	203.0	25.0	3.0	8.0	2.0	440.0
Gemella haemolysans	3.0	2.0		17.0	18.0	8.0				1.0	13.0	16.0				7.0	21.0	5.0				10.0
Gemella morbillorum	1.0			1.0	4.0	1.0					7.0					1.0	1.0					10.0
Brevibacillus sp. JNUCC-41	16.0	9.0	3.0	4.0	6.0	16639.0	6.0	12.0	9.0	8.0	4.0	8.0						14.0				
Sporolactobacillus terrae	2.0				5.0					1.0			1.0								1.0	
Blautia wexlerae	71.0				24.0		14.0	102.0		141.0			147.0	115.0		212.0	4.0	176.0		50.0	163.0	5.0
Blautia obeum	24.0		2.0		11.0		12.0	31.0		56.0			67.0	26.0		65.0		72.0		12.0	105.0	
Blautia producta	22.0		2.0		19.0		1.0	23.0		12.0			7.0	10.0		8.0		13.0			14.0	
Blautia hansenii	7.0												5.0	1.0		2.0					1.0	
Blautia luti	6.0				3.0		1.0	18.0		15.0			15.0	7.0		13.0		16.0		12.0	12.0	
Blautia coccoides	3.0						1.0									3.0					3.0	
Blautia parvula	2.0							3.0		4.0			5.0			1.0		3.0			1.0	
Blautia pseudococcoides	1.0																					
Blautia sp. SC05B48	2.0				1.0		2.0	2.0		12.0			20.0	19.0		11.0		10.0		3.0	19.0	11.0
Agathobacter rectalis	69.0		2.0		39.0		146.0	210.0		140.0	3.0	7.0	231.0	97.0	3.0	170.0		397.0		47.0	458.0	6.0
[Ruminococcus] torques	24.0		2.0		34.0		10.0	38.0		66.0			64.0	37.0	4.0	71.0	1.0	161.0		64.0	113.0	
Mediterraneibacter gnavus	19.0				4.0		13.0	30.0		16.0			43.0	28.0		17.0		43.0		8.0	41.0	
[Ruminococcus] lactaris	4.0				1.0		3.0	2.0		7.0	2.0		7.0	6.0		12.0		8.0		4.0	5.0	1.0
Stomatobaculum sp. F0698	35.0	4.0		7.0	5.0			13.0		1.0	49.0	1.0	39.0			6.0	1.0			10.0		29.0
Coprococcus comes	10.0				4.0		7.0	4.0		22.0			21.0	12.0		9.0		34.0		3.0	25.0	
Coprococcus catus	6.0				5.0		6.0	5.0		12.0			5.0	6.0		13.0		12.0		2.0	10.0	
Coprococcus sp. ART55/1	4.0				1.0		4.0	8.0		8.0			12.0	4.0		9.0		80.0		2.0	55.0	
Coprococcus eutactus	2.0				2.0			3.0		8.0			3.0	7.0		9.0		37.0		1.0	16.0	
Dorea longicatena	12.0				5.0		16.0	21.0		17.0			34.0	15.0		39.0		50.0		17.0	36.0	
Dorea formicigenerans	4.0				3.0		3.0	12.0		9.0			25.0	1.0		18.0		21.0		6.0	34.0	
Roseburia intestinalis	6.0				2.0		11.0	14.0		13.0	8.0		20.0	4.0		17.0		60.0		13.0	64.0	
Roseburia hominis	4.0				2.0		4.0	6.0		10.0			14.0	9.0		6.0		18.0		4.0	21.0	
Roseburia sp. 831b	1.0																	3.0				
Enterocloster bolteae	5.0				4.0		1.0	2.0		3.0			4.0	3.0		1.0		4.0			14.0	
Enterocloster asparagiformis	2.0		1.0				1.0	1.0						2.0		1.0		2.0			4.0	
Enterocloster clostridioformis	1.0												2.0			4.0		1.0				
Anaerobutyricum hallii	9.0				2.0		3.0	13.0		11.0			20.0	7.0		23.0		11.0		2.0	24.0	
Anaerostipes hadrus	9.0				2.0		1.0	12.0		10.0			25.0	9.0		37.0		18.0		13.0	23.0	
Lachnoanaerobaculum umeaense	4.0			1.0		5.0					8.0							2.0				6.0
Lachnoanaerobaculum gingivalis	3.0				4.0	11.0		3.0			2.0		2.0			1.0		10.0		1.0		3.0
Simiaoa sunii	6.0				2.0		11.0	6.0		22.0		7.0	41.0	9.0	5.0	16.0		129.0		4.0	60.0	
[Clostridium] scindens	2.0				2.0		5.0	5.0		2.0		2.0	6.0	2.0		3.0		14.0		4.0	12.0	
Lachnoclostridium phocaeense	2.0							1.0		1.0			1.0	1.0						3.0	1.0	
Kineothrix sp. MB12-C1	2.0						1.0	2.0		3.0	1.0		5.0	10.0		1.0		1.0		4.0		
Petrocella atlantisensis	20.0		1.0		11.0	1.0		7.0		14.0			12.0	10.0		2.0		4.0		19.0	13.0	
Anaerotignum sp. MB30-C6	18.0		6.0		15.0		2.0	17.0		14.0			9.0	20.0		4.0		12.0		4.0	8.0	
Faecalibacterium prausnitzii	104.0	2.0	2.0	2.0	109.0	2.0	80.0	137.0		272.0	2.0		191.0	100.0	4.0	227.0		522.0		225.0	525.0	
Faecalibacterium sp. I4-3-84	12.0				9.0		6.0	6.0		3.0			14.0	3.0		13.0		19.0		10.0	30.0	
Faecalibacterium sp. I3-3-89	5.0				8.0		1.0	16.0		6.0			16.0	1.0		19.0		34.0		5.0	23.0	
Faecalibacterium sp. HTF-F	3.0				4.0		3.0	4.0		13.0			17.0	3.0		7.0		19.0		1.0	11.0	
Faecalibacterium sp. IP-3-29	2.0							7.0					3.0	6.0		12.0		5.0			30.0	3.0
Faecalibacterium sp. I2-3-92	3.0	7.0			5.0					10.0	12.0	5.0	3.0			7.0		22.0			9.0	
Faecalibacterium sp. I3-3-33	1.0	2.0			1.0		5.0	5.0		3.0			8.0	3.0		4.0		10.0		1.0	1.0	
Faecalibacterium sp. BCRC 81399	2.0				5.0		13.0	8.0		11.0			33.0	7.0		3.0		29.0		3.0	37.0	
Ruminococcus sp. SR1/5	65.0		7.0		125.0			47.0		43.0			47.0	85.0		54.0		41.0		24.0	19.0	
Ruminococcus bicirculans (ex Wegman et al. 2014)	11.0				2.0		3.0	13.0		12.0			28.0	13.0		45.0		91.0	1.0	41.0	50.0	1.0
Vescimonas coprocola	5.0				1.0			3.0		6.0		4.0	9.0	5.0		12.0		47.0		9.0	10.0	
Vescimonas fastidiosa	1.0						3.0			3.0			6.0	4.0				27.0			15.0	
Ruthenibacterium lactatiformans	5.0						1.0	6.0		1.0			7.0	3.0		6.0		14.0		1.0	18.0	
Flavonifractor plautii	4.0	2.0			1.0		5.0	8.0		15.0			18.0	6.0	2.0	6.0		15.0		3.0	16.0	
Anaerotruncus colihominis	2.0							1.0					2.0			2.0		4.0		2.0	2.0	
Pusillibacter faecalis	2.0						2.0			2.0			6.0	4.0		4.0		8.0			2.0	
Subdoligranulum variabile	2.0							1.0		3.0			9.0	3.0				6.0			6.0	
Dysosmobacter welbionis	12.0						17.0	13.0		17.0			14.0	7.0		18.0		35.0		5.0	24.0	
Oscillibacter sp. PEA192	6.0												22.0	7.0		6.0		25.0		6.0	31.0	
Ruminiclostridium herbifermentans	1.0						1.0															
Solibaculum mannosilyticum	1.0																	7.0		1.0	8.0	
Lawsonibacter asaccharolyticus	1.0				6.0		2.0	7.0		7.0			7.0	7.0		6.0		8.0		1.0	8.0	
Caproicibacterium sp. BJN0003	1.0	2.0	1.0		5.0					2.0	2.0		2.0	2.0		1.0				1.0		5.0
Clostridium butyricum	9.0																			16.0	26.0	
Clostridium bornimense	2.0		1.0					17.0		1.0			3.0	1.0							1.0	
Clostridium sp. MD294	1.0												1.0					1.0			1.0	
Clostridium manihotivorum	1.0																					
Hungatella hathewayi	2.0							2.0		4.0			2.0	1.0		1.0		1.0		1.0	2.0	
Caloramator sp. Dgby_cultured_2	1.0					4.0															1.0	
Eubacterium callanderi	14.0		3.0		4.0		1.0	1.0	1.0	8.0	1.0		6.0	9.0		6.0		9.0		1.0	6.0	2.0
Eubacterium limosum	2.0													1.0				1.0				
Intestinimonas butyriciproducens	2.0						3.0	2.0		2.0			11.0	1.0		2.0		6.0		1.0	11.0	
Proteiniborus sp. MB09-C3	1.0						2.0	7.0		7.0			3.0	21.0								
Sinanaerobacter sp. ZZT-01	1.0																					
Butyricicoccus sp. GAM44	1.0													1.0								
Agathobaculum sp. NTUH-O15-33	1.0						1.0															
Clostridioides difficile	6.0				2.0		1.0	3.0		1.0			1.0			5.0		7.0			3.0	
Terrisporobacter petrolearius	2.0				7.0		1.0	1.0		1.0										1.0		
Romboutsia sp. 13368	1.0							1.0								4.0		1.0				
Peptoclostridium acidaminophilum	8.0		1.0		4.0		1.0	5.0		3.0			11.0	2.0		8.0		9.0		2.0	1.0	
Acetoanaerobium sticklandii	4.0		1.0		3.0		3.0	3.0		9.0			7.0	11.0		9.0		10.0		6.0	4.0	
Mogibacterium pumilum	1.0										2.0	1.0										1.0
Mogibacterium diversum	1.0	10.0		2.0	14.0	23.0			3.0	1.0	108.0	5.0		4.0		2.0	11.0	10.0	2.0		1.0	78.0
Geosporobacter ferrireducens	1.0				1.0			1.0					1.0			1.0				1.0		
Veillonella atypica	239.0	19.0	3.0		6.0	6.0	1.0	18.0	1.0	4.0	17.0	1.0	125.0	17.0	3.0	1.0	2.0	6.0	3.0	5.0	4.0	18.0
Veillonella parvula	37.0	45.0	96.0	41.0	13.0	15.0		17.0	2.0	155.0	9.0	1.0	11.0	38.0	94.0	45.0	3.0	9.0		18.0	107.0	4.0
Veillonella rogosae	11.0	12.0	1.0	37.0	20.0	3.0	1.0	18.0		16.0	319.0	9.0	14.0	16.0		45.0	25.0	2.0		19.0	20.0	230.0
Veillonella nakazawae	34.0	36.0	1.0	1.0	96.0	2.0		16.0	4.0	74.0	9.0	34.0	13.0	23.0		3.0	72.0	2.0		5.0	38.0	14.0
Veillonella dispar	17.0	35.0	1.0	1.0	14.0					6.0	8.0	17.0	3.0	37.0	2.0		17.0	1.0		7.0	20.0	5.0
Veillonella sp. S12025-13	21.0	30.0	1.0	3.0	34.0	10.0	4.0	47.0		99.0	10.0	20.0	14.0	23.0			30.0	5.0		16.0	78.0	2.0
Veillonella rodentium	1.0	2.0			2.0		1.0			1.0				1.0		1.0	1.0					
Dialister succinatiphilus	12.0				1.0		5.0	6.0		1.0			3.0	2.0		4.0		4.0			2.0	
Dialister hominis	33.0				5.0					12.0			11.0			6.0		8.0			13.0	
Dialister massiliensis	26.0				11.0			27.0					11.0	14.0		10.0		5.0		12.0	4.0	
Dialister pneumosintes	1.0																					
Megasphaera elsdenii	2.0				1.0					2.0				1.0				1.0		1.0	1.0	
Megasphaera hexanoica	1.0																					
Phascolarctobacterium faecium	35.0		2.0		15.0		6.0	15.0		29.0			43.0	12.0		24.0	1.0	50.0		8.0	91.0	
Phascolarctobacterium sp. Marseille-Q4147	1.0												1.0	1.0		1.0		1.0		1.0	4.0	
Acidaminococcus intestini	2.0				2.0		1.0	1.0		4.0			5.0	3.0		3.0		3.0		2.0	9.0	
Sporomusa ovata	2.0				1.0			1.0					1.0	1.0				1.0				
Sporomusa sphaeroides	3.0																					
Sporomusa termitida	1.0													2.0								
Pectinatus frisingensis	4.0							2.0		1.0			2.0	2.0		7.0				2.0	2.0	
Megamonas funiformis	1.0				1.0			6.0		1.0			4.0	2.0		4.0						
Selenobaculum gbiensis	1.0							1.0								1.0						
Erysipelothrix rhusiopathiae	59.0		3.0		11.0		3.0	48.0		17.0			65.0	12.0		6.0		6.0		2.0	21.0	
Erysipelothrix larvae	15.0		1.0		22.0		2.0	7.0		5.0			1.0	9.0		3.0		8.0		2.0	3.0	
Solobacterium moorei	78.0		9.0	3.0	17.0	12.0		5.0		1.0	18.0	12.0	65.0		10.0	1.0	18.0	7.0				25.0
[Clostridium] innocuum	6.0				1.0			8.0		2.0	1.0		6.0	6.0		2.0		6.0		2.0	7.0	
Thomasclavelia spiroformis	2.0												2.0									
Catenibacterium mitsuokai	2.0				1.0			1.0		2.0			3.0	2.0		2.0		2.0		1.0	3.0	
Catenibacterium sp. co_0103	1.0							2.0					2.0	1.0		3.0		14.0		5.0	4.0	
Faecalibacillus intestinalis	2.0				2.0		1.0	2.0		1.0			9.0	1.0		5.0		11.0			7.0	
Helcococcus kunzii	2.0									1.0												
Rothia mucilaginosa	1324.0	327.0	3032.0	1110.0	3433.0	1746.0	100.0	215.0	1710.0	1819.0	1540.0	151.0	1244.0	252.0	3190.0	669.0	3338.0	1406.0	126.0	182.0	1460.0	1071.0
Rothia dentocariosa	17.0	31.0	47.0	117.0	93.0	481.0	4.0	3.0	5.0	9.0	61.0	97.0	11.0	19.0	53.0	55.0	86.0	461.0	4.0	1.0		62.0
Rothia aeria	6.0		9.0	31.0	8.0	34.0		4.0		2.0	13.0	3.0	4.0		12.0	21.0	17.0	25.0	2.0		2.0	13.0
Arthrobacter crystallopoietes	3.0						8.0				2.0								11.0			
Kocuria rosea	1.0					1.0													3.0	9.0		
Kocuria palustris	1.0						10.0		2.0											3.0		
Pseudarthrobacter equi	2.0																					
Micrococcus luteus	2.0		3.0				25.0			2.0			5.0	5.0				2.0		7.0		
Microbacterium terricola	10.0																					
Agrococcus beijingensis	16.0				12.0			9.0			8.0		6.0				5.0	4.0				
Agromyces mangrovi	1.0																					
Leucobacter aridicollis	3.0																					
Dermacoccus nishinomiyaensis	10.0		19.0	42.0	13.0	31.0	59.0	5.0	93.0	6.0	6.0	20.0	16.0	16.0	16.0	10.0	20.0	11.0	105.0	2.0	1.0	20.0
Demequina sp. PMTSA13	1.0		1.0		1.0																1.0	
Schaalia odontolytica	293.0	761.0	95.0	115.0	655.0	139.0	19.0	820.0	5.0	76.0	996.0	195.0	232.0	548.0	86.0	79.0	579.0	103.0	12.0	607.0	45.0	704.0
Schaalia sp. HMT-172	21.0	53.0	5.0	76.0	106.0	10.0		83.0		3.0	104.0	186.0	12.0	31.0	13.0	34.0	111.0	16.0		50.0	8.0	73.0
Schaalia sp. JY-X169	3.0				1.0		1.0	1.0		4.0			4.0	7.0		7.0		11.0		2.0	2.0	
Actinomyces pacaensis	12.0	4.0	7.0	2.0	33.0	31.0		44.0		37.0	21.0	30.0	7.0	3.0	8.0		43.0	20.0		29.0	29.0	13.0
Actinomyces sp. oral taxon 169	18.0	6.0			1.0	120.0			24.0		5.0	4.0	12.0	3.0		10.0	7.0	80.0		6.0		2.0
Actinomyces sp. oral taxon 414	1.0		1.0	4.0												6.0	1.0					
Actinomyces naeslundii	8.0	6.0	49.0	48.0	39.0	19.0		8.0			1.0	4.0	2.0	2.0	54.0	39.0	35.0	22.0		3.0		1.0
Actinomyces massiliensis	1.0		435.0	11.0	3.0	1.0			2.0		3.0	5.0			681.0	9.0	1.0		9.0	3.0	8.0	6.0
Actinomyces oris	2.0	5.0	19.0	31.0	115.0	383.0		5.0	2.0		11.0	33.0	14.0		28.0	22.0	97.0	304.0	7.0			6.0
Bifidobacterium longum	77.0		7.0		28.0		22.0	52.0		31.0			78.0	39.0	2.0	86.0	2.0	64.0	2.0	32.0	74.0	
Bifidobacterium adolescentis	42.0				16.0		29.0	30.0		44.0			79.0	31.0		75.0		55.0		20.0	77.0	
Bifidobacterium pseudocatenulatum	14.0				15.0			9.0	2.0	18.0			20.0	11.0	2.0	23.0		19.0		9.0	15.0	
Bifidobacterium thermophilum	7.0				1.0	1.0		2.0		3.0			1.0			1.0				1.0	1.0	
Bifidobacterium catenulatum	5.0		1.0		1.0		3.0	1.0		12.0			4.0	1.0		1.0		3.0		11.0	5.0	
Bifidobacterium bifidum	4.0									2.0				9.0		12.0		31.0		8.0	2.0	
Bifidobacterium breve	2.0							4.0		2.0			1.0			1.0				1.0	1.0	
Bifidobacterium sp. ESL0704	1.0																	2.0				
Streptomyces sp. LRE541	84.0		19.0		105.0	21.0	95.0	147.0		55.0			118.0	91.0	11.0	125.0	32.0	108.0		150.0	94.0	
Streptomyces sp. ICC1	23.0		44.0		69.0		134.0			45.0			242.0	13.0		36.0		23.0			45.0	
Streptomyces sp. 2P-4	12.0							8.0						33.0		39.0		29.0		24.0	6.0	
Streptomyces sp. NBC_01324	2.0																					
Streptomyces europaeiscabiei	1.0							1.0	8.0													
Mycobacterium colombiense	7.0			2.0	6.0	2.0	18.0	19.0	3.0		4.0				6.0	4.0	13.0			7.0		
Mycobacterium senriense	13.0	33.0	29.0	4.0	19.0			11.0			11.0	16.0	14.0	34.0	49.0	6.0	36.0	12.0	17.0	24.0		20.0
Mycobacterium simiae	1.0		2.0					2.0						2.0			1.0					
Mycobacterium adipatum	17.0																					
Mycolicibacterium nivoides	8.0																					
Mycolicibacterium insubricum	8.0							20.0					7.0			4.0		9.0		9.0	7.0	
Mycolicibacterium duvalii	3.0																					
Mycolicibacterium psychrotolerans	2.0																		10.0			
Rhodococcus ruber	10.0																					
Nocardia yunnanensis	2.0																					
Corynebacterium kefirresidentii	2.0		2.0			2.0					3.0											
Corynebacterium doosanense	2.0																					
Corynebacterium glucuronolyticum	1.0																					
Tessaracoccus sp. MC1865	1.0															2.0						
Tessaracoccus sp. T21	2.0				3.0			6.0		2.0			3.0	5.0						11.0		
Tessaracoccus flavescens	2.0						27.0	4.0		7.0			26.0	2.0		18.0		22.0		9.0	7.0	
Tessaracoccus defluvii	1.0									1.0						10.0		5.0				
Tessaracoccus aquimaris	2.0		3.0		2.0									4.0		20.0		14.0		2.0		
Propioniciclava sp. MC1595	10.0				7.0			11.0		5.0			12.0	2.0		23.0		4.0		14.0	4.0	
Cutibacterium modestum	2.0		1.0																			1.0
Cutibacterium acnes	1.0	3.0	22.0	9.0	10.0	17.0	38.0	6.0	30.0		8.0	19.0	21.0	17.0	7.0	22.0	15.0	6.0	33.0	11.0	8.0	1.0
Brooklawnia propionicigenes	4.0							10.0		1.0			3.0	2.0		11.0		13.0		6.0	1.0	
Propionibacterium acidifaciens	1.0		3.0		18.0							7.0			7.0		12.0					
Microlunatus phosphovorus	1.0						20.0						1.0			6.0		2.0		4.0	4.0	
Arachnia propionica	1.0		1.0	6.0		2.0	2.0					9.0			5.0	2.0	1.0					1.0
Nocardioides panacis	7.0		5.0	3.0									14.0									
Nocardioides anomalus	4.0		5.0	7.0		5.0					10.0				13.0	6.0						
Nocardioides sp. S5	8.0				12.0	6.0						17.0						10.0		6.0	5.0	
Friedmanniella luteola	2.0			2.0				2.0				3.0			4.0							3.0
Geodermatophilus obscurus	14.0	22.0	42.0	39.0	16.0	29.0	83.0	18.0	31.0		6.0	3.0	23.0	9.0	197.0	37.0	21.0	22.0	50.0	16.0		3.0
Blastococcus sp. PRF04-17	9.0	4.0	2.0	3.0	2.0	3.0			3.0		2.0	8.0	7.0	4.0	18.0	3.0	4.0		58.0	3.0		3.0
Blastococcus saxobsidens	2.0		4.0	2.0	2.0	3.0	5.0			2.0	4.0				11.0		4.0		10.0			8.0
Blastococcus brunescens	2.0	2.0	6.0	5.0	2.0	3.0	11.0		3.0		6.0	7.0		5.0	19.0	10.0		6.0	9.0			2.0
Modestobacter marinus	13.0	10.0	11.0	15.0	10.0	1.0	11.0	4.0	2.0	6.0	7.0	4.0	6.0		19.0	3.0	2.0	6.0		6.0		2.0
Actinoplanes derwentensis	16.0														3.0							
Actinomycetospora sp. NBC_00405	9.0		8.0	10.0	3.0	1.0		2.0			5.0	2.0	109.0		10.0	15.0	8.0		3.0	3.0		9.0
