name	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000104	FAME000112	FAME000124	FAME000132
Pseudomonas sp. JQ170C										3.0									3.0	1.0		2.0				1.0			
Pseudomonas sp. DR208										13.0										12.0									
Pseudomonas sp. HD6515										21.0										245.0	206.0					14.0			
Pseudomonas sp. LS1212										2.0									5.0	1.0									
Pseudomonas sp. LTGT-11-2Z										60.0									115.0	26.0									
Pseudomonas sp. FP597										2.0											1.0					1.0			
Pseudomonas sp. SD17-1										9.0									60.0	12.0						11.0			
Pseudomonas sp. DNDY-54										3.0																			
Pseudomonas sp. SC3(2021)										3.0									15.0	1.0						8.0			
Pseudomonas sp. KK18										75.0									140.0							39.0			
Pseudomonas sp. ATCC 43928										11.0																			
Pseudomonas sp. NY11382										7.0									4.0	9.0						2.0			
Pseudomonas sp. HN8-3										2.0									3.0										
Pseudomonas sp. FP833										40.0									49.0							29.0			
Pseudomonas sp. BT-42-2										1.0									1.0										
Pseudomonas sp. DTU12.3										1.0									3.0	11.0						2.0			
Pseudomonas sp. CYM-20-01										1.0										2.0						1.0			
Pseudomonas sp. LG1D9										4.0									14.0							9.0			
Pseudomonas sp. SXM-1										31.0																			
Pseudomonas sp. 31-12										1.0									1.0							1.0			
Pseudomonas sp. CIP-10										8.0								89.0		14.0									8.0
Pseudomonas sp. B21-010										5.0									14.0	5.0									
Pseudomonas sp. RU47										5.0									6.0										
Pseudomonas sp.										5.0									12.0	9.0									
Pseudomonas sp. Ost2										1.0										2.0									
Pseudomonas sp. Y39-6										5.0									6.0	4.0						2.0			
Pseudomonas sp. MPFS										2.0																2.0			
Pseudomonas sp. Eqa60										7.0																			
Pseudomonas sp. B21-051										1.0									4.0										
Pseudomonas sp. ADAK18										1.0																			
Pseudomonas sp. FP1740										2.0									2.0										
Pseudomonas sp. B21-048										1.0																			
Pseudomonas sp. FP198										1.0																			
Pseudomonas sp. RC3H12										2.0									12.0							6.0			
Pseudomonas sp. MTM4										1.0																			
Pseudomonas sp. FP2262										6.0																7.0			
Pseudomonas sp. YeP6b										8.0									9.0							10.0			
Pseudomonas sp. ArH3a										7.0																			
Pseudomonas sp. NY5710										1.0									5.0	1.0									
Pseudomonas sp. FP453										1.0									2.0							3.0			
Pseudomonas sp. So3.2b										6.0																4.0			
Pseudomonas sp. Nvir										5.0									6.0	14.0						2.0			
Pseudomonas sp. KHPS1										1.0										1.0						1.0			
Pseudomonas sp. P9_2										7.0																			
Pseudomonas sp. SG20052										3.0									3.0										
Pseudomonas sp. StFLB209										1.0									3.0	4.0									
Pseudomonas sp. St29										4.0																			
Pseudomonas sp. BO3-4										30.0										155.0									
Pseudomonas sp. P5_109										1.0									1.0	1.0						1.0			
Pseudomonas sp. S35										1.0																			
Pseudomonas sp. St290										4.0										7.0									
Pseudomonas sp. P13										9.0																			
Pseudomonas sp. MRSN 12121										1.0									1.0							1.0			
Pseudomonas sp. phDV1										3.0									4.0							5.0			
Pseudomonas sp. TCU-HL1										1.0																			
Pseudomonas sp. Q1-7										1.0																			
Pseudomonas sp. M1										2.0																1.0			
Pseudomonas sp. AA-38										3.0																			
Pseudomonas sp. B10										1.0									2.0							1.0			
Pseudomonas sp. TUM22785										1.0									26.0							4.0			
Pseudomonas lundensis										51.0		1.0				1.0			64.0	16.0	1.0					144.0		1.0	
Pseudomonas protegens										30.0									37.0	25.0						12.0			
Pseudomonas piscis										1.0									1.0										
Pseudomonas alcaligenes										65.0									98.0	1.0						63.0			
Pseudomonas nitroreducens										19.0									48.0							17.0			
Pseudomonas multiresinivorans										2.0									2.0							3.0			
Pseudomonas oleovorans										7.0									17.0	9.0						16.0			
Pseudomonas rhodesiae										36.0									53.0	1.0						35.0			
Pseudomonas veronii										68.0									66.0	2.0	11.0					23.0			
Pseudomonas azotoformans										19.0									44.0							6.0			
Pseudomonas moraviensis										10.0									5.0	6.0						1.0			
Pseudomonas koreensis										5.0									2.0	1.0									
Pseudomonas trivialis										2.0									2.0	2.0						2.0			
Pseudomonas migulae										2.0										1.0						1.0			
Pseudomonas brenneri										2.0									8.0	1.0						2.0			
Pseudomonas granadensis										1.0										1.0									
Pseudomonas poae										1.0									1.0	1.0						3.0			
Pseudomonas lactis										53.0								7.0	54.0							9.0			
Pseudomonas umsongensis										26.0									18.0	6.0						14.0			
Pseudomonas kielensis										22.0									7.0	2.0						21.0			
Pseudomonas guangdongensis										21.0									12.0	2.0						12.0			
Pseudomonas zeae										26.0									1.0	2.0						5.0			
Pseudomonas viridiflava										5.0										11.0						1.0			
Pseudomonas syringae group genomosp. 3										4.0									15.0	9.0						2.0			
Pseudomonas ficuserectae										3.0																			
Pseudomonas amygdali										1.0									17.0	24.0						2.0			
Pseudomonas avellanae										1.0									1.0	2.0									
Pseudomonas asgharzadehiana										16.0																2.0			
Pseudomonas hygromyciniae										17.0									2.0										
Pseudomonas laurentiana										14.0									24.0	126.0						26.0			
Pseudomonas saxonica										14.0									6.0	12.0	3.0					3.0			
Pseudomonas canadensis										13.0									11.0	3.0						21.0			
Pseudomonas lurida										8.0									5.0	1.0						10.0			
Pseudomonas bubulae										27.0									36.0	97.0			7.0			2.0			
Pseudomonas juntendi										27.0								38.0	57.0	83.0						11.0			
Pseudomonas solani										9.0									38.0	1.0						12.0			
Pseudomonas sichuanensis										15.0	1.0								61.0							1.0			
Pseudomonas alkylphenolica										5.0									5.0	1.0						9.0			
Pseudomonas sivasensis										5.0									2.0	1.0						3.0			
Pseudomonas atacamensis										6.0									42.0	4.0						1.0			1.0
Pseudomonas allokribbensis										4.0									1.0							1.0			
Pseudomonas siliginis										6.0									4.0							5.0			
Pseudomonas salmasensis										4.0									8.0							3.0			
Pseudomonas xanthosomatis										3.0									1.0										
Pseudomonas chengduensis										4.0									4.0							2.0			
Pseudomonas muyukensis										2.0																			
Pseudomonas versuta										2.0									4.0	6.0						1.0			
Pseudomonas alcaliphila										3.0																			
Pseudomonas sediminis										1.0									1.0							3.0			
Pseudomonas soli										2.0		4.0							3.0										
Pseudomonas monsensis										1.0									11.0							4.0			
Pseudomonas tructae										1.0									2.0	1.0				1.0		1.0			
Pseudomonas lalkuanensis										1.0									1.0										
Pseudomonas iranensis										1.0									5.0	1.0						2.0			
Pseudomonas hormoni										1.0										2.0						1.0			
Pseudomonas phenolilytica										2.0																			
Pseudomonas germanica										3.0										6.0									
Pseudomonas khavaziana										3.0									4.0							2.0			
Pseudomonas fakonensis										1.0									1.0							1.0			
Pseudomonas idahonensis										2.0																			
Pseudomonas frederiksbergensis										1.0									1.0	4.0						2.0			
Pseudomonas batumici										1.0																			
Pseudomonas yamanorum										1.0									2.0	2.0									
Pseudomonas thivervalensis										1.0																1.0			
Pseudomonas antarctica										1.0																3.0			
Pseudomonas toyotomiensis										1.0		2.0							7.0	1.0						1.0			
Pseudomonas entomophila										1.0									4.0							2.0			
Pseudomonas knackmussii										1.0																2.0			
Pseudomonas denitrificans (nom. rej.)										11.0									5.0										
Halopseudomonas aestusnigri										3.0				3.0				1.0	4.0							3.0			
Halopseudomonas litoralis										3.0				1.0					2.0	1.0						1.0			
Halopseudomonas phragmitis										2.0																			
Azotobacter vinelandii										4.0																			
Azotobacter chroococcum										2.0									2.0							2.0			
Permianibacter aggregans										1.0					1.0													1.0	
Denitrificimonas caeni										1.0									2.0							3.0			
Marinobacter sp. LQ44										4.0					2.0					2.0			2.0			8.0			
Pseudohongiella spirulinae										1.0																			
Shewanella sp. LZH-2										304.0									80.0	26.0						189.0			2.0
Shewanella sp. FDAARGOS_354										145.0									159.0							265.0			
Shewanella sp. WE21										15.0									4.0							10.0			
Shewanella sp. SNU WT4										2.0																			
Shewanella sp.										95.0																241.0			
Shewanella sp. W3-18-1										7.0									26.0							60.0			
Shewanella sp. Pdp11										2.0									4.0										
Shewanella sp. FJAT-51649										1.0									1.0							1.0			
Shewanella oncorhynchi										44.0									5.0							19.0			
Shewanella decolorationis										21.0									31.0	1.0						19.0			
Shewanella zhangzhouensis										14.0									3.0							4.0			
Shewanella avicenniae										6.0									3.0	1.0						9.0			
Shewanella morhuae										11.0									10.0							5.0			
Shewanella khirikhana										3.0									1.0							1.0			
Shewanella yunxiaonensis										3.0						1.0			1.0	1.0						1.0			
Shewanella livingstonensis										3.0																			
uncultured Shewanella sp.										6.0			1.0						2.0							2.0			
Shewanella oneidensis										3.0									4.0	5.0		1.0				6.0			
Shewanella woodyi										2.0																			
Shewanella frigidimarina										2.0																1.0			
Shewanella halotolerans										1.0									2.0										
Shewanella aestuarii										1.0																			
Shewanella mangrovisoli										1.0									1.0							3.0			
Alkalimarinus coralli										2.0																4.0			
Agarivorans gilvus										1.0	1.0																		
Paraglaciecola psychrophila										1.0																			
Saccharobesus litoralis										1.0															1.0				
Pseudoalteromonas viridis										2.0									1.0							1.0			
Pseudoalteromonas rhizosphaerae										1.0																1.0			
Pseudoalteromonas translucida										1.0																			
Psychrosphaera aestuarii										1.0																			
Thalassomonas viridans										1.0										2.0									
Ferrimonas lipolytica										4.0									1.0		1.0		1.0	2.0					
Ferrimonas sp. YFM										1.0	1.0															2.0			
Idiomarina sp. OXR-189										2.0									4.0										
Idiomarina sp. PL1-037										1.0					1.0				2.0							3.0			
Idiomarina abyssalis										1.0																1.0			
Vibrio rotiferianus										4.0										1.0									
Vibrio sp. FE10										1.0																			
Vibrio sp. HDW18										1.0																			
Vibrio sp. EJY3										1.0									4.0										
Vibrio sp. B1FLJ16										1.0									1.0										
Vibrio sp. JC009										1.0																			
Vibrio alfacsensis										8.0		2.0				2.0	1.0		7.0	11.0		19.0				17.0			
Vibrio cidicii										6.0									1.0	1.0						3.0			
Vibrio tarriae										4.0									12.0	1.0						2.0			
Vibrio maritimus										3.0	1.0				1.0														
Vibrio cortegadensis										2.0																1.0			
Vibrio porteresiae										2.0																			
Vibrio gazogenes										2.0									3.0										
Vibrio kanaloae										1.0																1.0			
Vibrio paracholerae										1.0																			
Vibrio quintilis										1.0						1.0													
Vibrio rarus										1.0																1.0			
Vibrio ostreae										1.0	1.0							1.0				1.0			4.0	5.0			
uncultured Vibrio sp.										1.0									5.0	1.0			2.0			1.0			
Vibrio rumoiensis										1.0									1.0							1.0			
Photobacterium sp. TLY01										1.0					1.0				2.0							1.0			
Grimontia hollisae										1.0																			
Aliivibrio fischeri										1.0															1.0	1.0			
Stenotrophomonas sp. CW117										14.0																17.0			
Stenotrophomonas sp. 610A2										2.0									6.0							4.0			
Stenotrophomonas sp. ASS1										1.0																			
Stenotrophomonas sp. 57										1.0									1.0	4.0									
Stenotrophomonas acidaminiphila										5.0									13.0	6.0					7.0	15.0			
Xanthomonas sp. CFBP 8443										4.0									8.0										
Xanthomonas translucens										1.0										12.0	1.0					1.0			
Xanthomonas arboricola										1.0									7.0							2.0			
Xanthomonas euvesicatoria										8.0																			
Xylella taiwanensis										2.0																			
Lysobacter capsici										1.0										4.0						2.0			
Luteimonas sp. MC1825										1.0																			
Pseudoxanthomonas mexicana										1.0																2.0			
Frateuria aurantia										1.0										2.0						2.0			
Dyella thiooxydans										1.0																			
Luteibacter aegosomaticola										1.0											1.0								
Aerosticca soli										1.0										2.0									
Halomonas sp. THAF12										6.0									2.0							2.0			
Halomonas sp. Y3										4.0									3.0							3.0			
Halomonas sp. 1513										3.0									1.0	1.0									
Halomonas sp. SH5A2										2.0																1.0			
Halomonas hydrothermalis										1.0			4.0				2.0									3.0			
Vreelandella venusta										1.0									3.0							1.0			
Vreelandella profundi										1.0																			
Cobetia amphilecti										3.0					1.0				2.0										1.0
Kushneria marisflavi										2.0																			
Chromohalobacter canadensis										1.0																2.0			
Halotalea alkalilenta										1.0										1.0					1.0				
Marinomonas algicola										3.0				1.0				1.0											
Marinomonas profundi										1.0								3.0									1.0		
Thalassolituus sp. C2-1										2.0					1.0				2.0	4.0	1.0	3.0	1.0			1.0			
Marinobacterium rhizophilum										1.0										5.0									
Neptuniibacter halophilus										1.0																			
Bacterioplanes sanyensis										1.0																			
Isoalcanivorax pacificus										1.0									2.0					1.0		2.0			
Gynuella sunshinyii										2.0																			
Reinekea forsetii										1.0																			
Saccharospirillum mangrovi										1.0																2.0			
Hahella sp. KA22										1.0									1.0										
Hahella sp. HNIBRBA332										1.0																			
Oleiphilus messinensis										1.0												2.0	3.0	1.0		1.0			
Pleionea sp. HL-JVS1										1.0												1.0			1.0				
Candidatus Legionella polyplacis										2.0													1.0			2.0			
Legionella lansingensis										2.0				1.0						1.0									
Rickettsiella endosymbiont of Xylota segnis										1.0						1.0										47.0			
Halothiobacillus neapolitanus										14.0									6.0	1.0						12.0			
Acidihalobacter ferrooxydans										3.0																4.0			
Acidihalobacter aeolianus										3.0																1.0			
Ectothiorhodospira haloalkaliphila										1.0									1.0	29.0						1.0			
Rheinheimera sp. MMS21-TC3										3.0									1.0							2.0			
Rheinheimera sp. F8										1.0																1.0			
Rheinheimera mangrovi										1.0									5.0										
Granulosicoccus antarcticus										1.0																			
Methylococcus capsulatus										16.0									5.0	1.0				1.0		6.0	1.0		1.0
Methylomonas methanica										2.0																3.0			
Methylomonas montana										1.0																			
Methylocaldum marinum										1.0									5.0							6.0			
Glaesserella parasuis										2.0									1.0				2.0		1.0				
Aggregatibacter actinomycetemcomitans										2.0										3.0					2.0	2.0			
Haemophilus parainfluenzae										1.0	1.0							3.0	1.0					3.0		4.0		2.0	
Rodentibacter haemolyticus										1.0																			
Histophilus somni										1.0								1.0	2.0					1.0	1.0	9.0			
Methylophaga nitratireducenticrescens										1.0																2.0			
Piscirickettsia salmonis										1.0																			
Cycloclasticus zancles										1.0									1.0										
Thiomicrorhabdus sp.										1.0									2.0							3.0			
Allofrancisella inopinata										3.0												2.0							
Francisella sp. LA112445										2.0																			
Sinimarinibacterium sp. NLF-5-8										15.0									15.0	1.0						14.0			
Microbulbifer aggregans										3.0																1.0			
Teredinibacter purpureus										2.0																			
Zophobihabitans entericus										4.0										1.0						1.0			
Sulfurivermis fontis										2.0									2.0							5.0			
Salinisphaera sp. LB1										1.0									2.0							2.0			
Celerinatantimonas diazotrophica										1.0																1.0			
Steroidobacter denitrificans										1.0									1.0							1.0			
Aquaspirillum sp. LM1										18.0									47.0							50.0			
Aquitalea sp. USM4										345.0						2.0			1478.0	41.0						344.0			
Paludibacterium sp. B53371										135.0									128.0	11.0						267.0			
Paludibacterium sp. THUN1379										45.0									56.0	8.0						26.0			
Paludibacterium paludis										18.0									9.0	1.0						13.0			
Chromobacterium sp. Beijing										25.0									84.0	360.0						25.0		1.0	
Chromobacterium sp. IIBBL 290-4										9.0									3.0	2.0						6.0			
Chromobacterium sp. ATCC 53434										4.0									4.0	1.0						5.0			
Chromobacterium rhizoryzae										31.0									174.0	687.0				3.0		50.0			
Chromobacterium haemolyticum										40.0									53.0	44.0						46.0			
Chromobacterium subtsugae										5.0									4.0	4.0						16.0			
Chromobacterium amazonense										4.0									23.0	5.0						13.0			
Chromobacterium phragmitis										4.0									13.0	3.0						4.0			
Chromobacterium paludis										4.0									17.0							4.0			
Vogesella sp. XCS3										26.0									29.0	3.0		1.0				20.0			
Vogesella sp. LIG4										17.0									27.0	1.0						20.0			
Pseudogulbenkiania sp. NH8B										14.0									25.0	7.0						11.0			
Uruburuella testudinis										4.0									1.0	1.0						5.0			
Vitreoscilla massiliensis										9.0									6.0						1.0	8.0			
Vitreoscilla stercoraria										4.0									4.0							6.0			
Vitreoscilla filiformis										3.0									2.0							6.0			
Neisseria meningitidis										3.0															3.0				
Neisseria elongata										2.0									12.0	8.0		4.0				3.0			
Neisseria gonorrhoeae										1.0																			
Neisseria sicca										2.0		1.0			2.0							3.0							
Neisseria dentiae										1.0																			
Kingella denitrificans										4.0									9.0										
Kingella potus										2.0									2.0							5.0			
Kingella oralis										1.0									1.0										
Kingella negevensis										1.0									2.0	2.0				1.0	1.0	2.0			
Crenobacter cavernae										3.0									4.0							3.0			
Conchiformibius steedae										1.0													1.0						
Paralysiella testudinis										1.0									1.0	4.0						7.0			
Wielerella bovis										1.0									1.0										
Chitinibacter bivalviorum										4.0									4.0							1.0			
Chitinibacter fontanus										1.0																			
Jeongeupia sp. USM3										4.0									2.0	1.0						3.0			
Chitiniphilus purpureus										3.0									7.0		1.0					5.0			
Iodobacter ciconiae										1.0																1.0			
Chitinimonas koreensis										1.0									1.0	1.0						1.0			
Delftia sp. Cs1-4										14.0									11.0	54.0						4.0			
Delftia sp. KV29										47.0									21.0	32.0									
Acidovorax sp. RAC01										6.0									2.0	55.0	2.0	2.0		5.0	7.0	13.0			
Acidovorax sp. NCPPB 3576										2.0		2.0							1.0	75.0	12.0				16.0	6.0			
Diaphorobacter sp. MNS-0										19.0									35.0	61.0	26.0				25.0	14.0			
Diaphorobacter sp. ED-3										13.0										191.0	34.0	33.0			33.0	6.0	10.0		
Diaphorobacter sp. JS3051										8.0									34.0		43.0			52.0		65.0			
Diaphorobacter nitroreducens										23.0										34.0	21.0	7.0		14.0		9.0			
Diaphorobacter ruginosibacter										4.0									1.0	26.0	19.0	5.0		1.0	3.0	1.0			
[Acidovorax] ebreus										2.0										17.0						7.0			
Hydrogenophaga sp. YM1										2.0																5.0			
Hydrogenophaga pseudoflava										1.0	1.0							1.0		16.0	3.0	2.0	2.0	7.0		1.0	1.0		2.0
Paracidovorax cattleyae										1.0										22.0									
Variovorax sp. RA8										1.0									1.0	14.0									
Variovorax sp. WDL1										2.0																			
Variovorax boronicumulans										2.0	2.0								2.0	8.0				6.0		2.0			
Ottowia sp. SB7-C50										4.0									12.0	17.0	9.0	3.0				4.0			
Ottowia sp. oral taxon 894										1.0									1.0	4.0	2.0			4.0		2.0			
Rhodoferax ferrireducens										2.0										3.0	4.0					1.0			
Rhodoferax saidenbachensis										2.0									2.0	7.0	3.0		1.0	1.0		1.0			
Serpentinimonas raichei										3.0				1.0					5.0						1.0				
Serpentinimonas maccroryi										1.0									1.0	3.0		1.0	1.0			3.0			
Limnohabitans sp. 103DPR2										2.0										6.0									
Candidatus Symbiobacter mobilis										2.0									3.0							4.0			
Janthinobacterium sp. TB1-E2										11.0									57.0	9.0						13.0			
Janthinobacterium sp. HH102										4.0									32.0										
Janthinobacterium sp. LM6										3.0									19.0	5.0		3.0							
Janthinobacterium sp. PAMC25594										3.0									6.0			7.0				3.0			
Janthinobacterium sp. Marseille										1.0									1.0							1.0			
Janthinobacterium sp. B9-8										1.0																			
Janthinobacterium sp. 17J80-10										1.0																			
Janthinobacterium sp. PLB04										68.0																			
Janthinobacterium svalbardensis										6.0														3.0		2.0			
Janthinobacterium tructae										5.0									9.0		15.0					11.0			
Janthinobacterium lividum										3.0									13.0	20.0		18.0							
Janthinobacterium agaricidamnosum										2.0									47.0	18.0					7.0	20.0			
Massilia sp. YMA4										7.0									11.0	5.0									
Massilia sp. erpn										2.0																			
Massilia violaceinigra										2.0																			
Massilia varians										1.0									1.0					4.0					
Massilia antarctica										1.0																			
Pseudoduganella umbonata										4.0																			
Pseudoduganella aquatica										1.0																			
Duganella dendranthematis										1.0										1.0									
Rugamonas sp. DEMB1										1.0							1.0	3.0	1.0							3.0			
Undibacterium sp. KW1										10.0																			
Herbaspirillum seropedicae										1.0									1.0	3.0									
Herbaspirillum hiltneri										1.0									2.0										
Herbaspirillum huttiense										1.0	1.0								4.0							3.0			1.0
Noviherbaspirillum sp. UKPF54										1.0																1.0			
Cupriavidus metallidurans										7.0									3.0						1.0	4.0			
Cupriavidus basilensis										6.0									10.0							19.0			
Cupriavidus sp. USMAA2-4										10.0									9.0	49.0						9.0			
Cupriavidus sp. WKF15										1.0																1.0			
Cupriavidus cauae										1.0									3.0										
Burkholderia cenocepacia										16.0									2.0	14.0			2.0			8.0			
Burkholderia vietnamiensis										12.0									20.0							14.0			
Burkholderia cepacia										2.0										4.0									
Burkholderia stabilis										1.0																1.0			
Burkholderia sp. JP2-270										2.0																			
Burkholderia glumae										1.0						1.0		2.0	2.0							11.0			
Pandoraea norimbergensis										12.0							1.0		60.0							149.0			
Pandoraea apista										4.0									15.0	1.0	1.0					41.0			1.0
Pandoraea sp. XY-2										2.0									1.0	22.0						2.0			
Pandoraea sp. XJJ-1										3.0									11.0							3.0			
Pandoraea pnomenusa										1.0									11.0							6.0			
Pandoraea commovens										1.0																			
Ralstonia mannitolilytica										6.0									29.0	21.0						21.0			
Ralstonia pseudosolanacearum										3.0									10.0	11.0						16.0			
Ralstonia sp. RS647										5.0									5.0	14.0						4.0			
Ralstonia sp. RRA.1										1.0									1.0	2.0									
Ralstonia pickettii										1.0				2.0						3.0									
Paraburkholderia sp. D15										2.0																			
Paraburkholderia caledonica										2.0																2.0			
Paraburkholderia acidisoli										1.0																			
Polynucleobacter asymbioticus										4.0										3.0	1.0			1.0	2.0				
Lautropia mirabilis										1.0										1.0									
Alcaligenes aquatilis										17.0									7.0							7.0			
Alcaligenes ammonioxydans										2.0									1.0	1.0						5.0			
Alcaligenes sp. SORT26										1.0																2.0			
Bordetella petrii										20.0									20.0	3.0						21.0			
Bordetella trematum										4.0									1.0	2.0		1.0	1.0			9.0			
Bordetella pertussis										5.0										12.0	1.0								
Bordetella avium										3.0									3.0	2.0						2.0			
Bordetella sp. H567										1.0										1.0									
Bordetella sp. N										1.0									1.0										
Bordetella hinzii										1.0									21.0	1.0						7.0			
Bordetella bronchialis										1.0									6.0							6.0			
Bordetella genomosp. 9										1.0																			
Achromobacter xylosoxidans										6.0									12.0	6.0				5.0		11.0			
Achromobacter deleyi										2.0									2.0	4.0									
Achromobacter sp. 77										3.0																1.0			
Achromobacter denitrificans										1.0									1.0	12.0						1.0			
Achromobacter mucicolens										2.0									2.0	6.0									
Advenella kashmirensis										1.0																			
Advenella alkanexedens										1.0									2.0	1.0									
Paenalcaligenes hominis										2.0																			
Oligella ureolytica										1.0									1.0										
Pigmentiphaga sp. CHJ604										1.0									4.0							1.0			
Kerstersia gyiorum										1.0									8.0	1.0						3.0			
Castellaniella defragrans										1.0																			
Pollutimonas sp. M17										1.0																			
Neopusillimonas aromaticivorans										1.0									5.0	1.0			1.0			2.0			
Paucibacter sp. KCTC 42545										3.0									3.0	10.0					1.0	6.0			
Mitsuaria sp. 7										1.0									1.0	4.0	3.0			2.0	1.0				
Roseateles depolymerans										2.0										1.0									
Sphaerotilus sulfidivorans										3.0									1.0	1.0						9.0			
Thiomonas sp. X19										2.0									4.0							4.0			
Thiomonas arsenitoxydans										1.0																			
Xylophilus rhododendri										1.0									2.0	7.0					2.0				
Azospira restricta										6.0									1.0							5.0			
Oryzomicrobium terrae										12.0									6.0							17.0			
uncultured Propionivibrio sp.										8.0									5.0							18.0			
Niveibacterium microcysteis										4.0									1.0										
Aromatoleum aromaticum										1.0																7.0			
Dechloromonas sp. A34										10.0									18.0							40.0			
Dechloromonas sp. TW-R-39-2										14.0									27.0							44.0			
Dechloromonas sp. HYN0024										3.0									7.0							20.0			
Ferribacterium limneticum										39.0									53.0	1.0						80.0			
Thauera sp. K11										4.0									3.0							7.0			
Thauera sp. WB-2										1.0									4.0	2.0						1.0			
Thauera sp. GDN1										1.0										2.0						4.0			
Thauera humireducens										6.0									10.0	2.0		1.0				8.0			
Thauera aromatica										2.0									13.0	4.0						4.0			
Thauera chlorobenzoica										2.0									4.0		1.0					2.0			
Thauera aminoaromatica										2.0																8.0			
Azoarcus sp. CIB										4.0									2.0	2.0						2.0			
Azoarcus sp. KH32C										1.0									2.0										
Azoarcus sp. DD4										1.0										1.0						1.0			
Azoarcus olearius										2.0									1.0							4.0			
Nitrogeniibacter mangrovi										3.0									1.0							2.0			
Parazoarcus communis										2.0									6.0	8.0						11.0			
Fluviibacter phosphoraccumulans										2.0									1.0							1.0			
Denitratisoma oestradiolicum										5.0									7.0							6.0			
Denitratisoma sp. DHT3										6.0									2.0							4.0			
Sterolibacterium denitrificans										2.0									6.0	2.0						4.0			
Rugosibacter aromaticivorans										2.0						1.0			1.0							6.0	1.0		
Sulfuricystis multivorans										1.0									6.0	1.0									
Nitrosomonas europaea										8.0								1.0	2.0										
Nitrosomonas sp. sh817										1.0																			
Methylophilus sp. DW102										1.0																			
Sulfuriferula sp. AH1										3.0									2.0	2.0						3.0			
Sulfurimicrobium lacus										2.0										1.0						7.0			
Sulfuritortus calidifontis										7.0									3.0	1.0						1.0	1.0		
Ferrigenium kumadai										2.0																			
Ferrovum myxofaciens										7.0									5.0							4.0			
Paracoccus sp. TOH										8.0																			
Marivivens sp. JLT3646										2.0																2.0			
Rhodobacter capsulatus										1.0										1.0									
Polymorphum gilvum										2.0																6.0			
Pseudooceanicola nitratireducens										1.0										1.0		1.0				2.0			
Qingshengfaniella alkalisoli										1.0																			
Cereibacter sphaeroides										1.0																			
Sulfitobacter sp. OXR-159										4.0												1.0							
Sulfitobacter sp. DSM 110093										1.0									1.0										
Sulfitobacter faviae										2.0													1.0						
Thalassovita sp.										1.0				1.0															
uncultured Celeribacter sp.										1.0																			
uncultured Pleomorphomonas sp.										55.0									84.0							141.0			
Rhizobium sp. X9										42.0									14.0	39.0	6.0					29.0			
Rhizobium rosettiformans										1.0																3.0			
Rhizobium indicum										1.0																			
Agrobacterium larrymoorei										2.0																			
Agrobacterium rubi										1.0																			
Agrobacterium pusense										4.0		7.0							15.0	3.0									
Ensifer sp. PDNC004										1.0																			
Methylobacterium sp. XJLW										25.0																			
Brucella anthropi										210.0		26.0							91.0	156.0				70.0		32.0			
Bradyrhizobium cosmicum										7.0																			
Afipia carboxidovorans										6.0									5.0							7.0			
Rhodopseudomonas palustris										2.0									1.0	1.0									
uncultured Cohaesibacter sp.										8.0									3.0							2.0			
Pannonibacter phragmitetus										7.0																22.0			
Roseibium alexandrii										2.0																			
Aminobacter niigataensis										2.0																2.0			
Labrys sp. KNU-23										3.0																			
Devosia rhodophyticola										3.0																1.0			
Methylosinus trichosporium										2.0									1.0	2.0						4.0			
Parvibaculum lavamentivorans										3.0																13.0			
Enhydrobacter sp.										1.0																1.0			
Hyphomicrobium denitrificans										1.0																3.0			
Bosea beijingensis										1.0																1.0			
Magnetospirillum gryphiswaldense										4.0									2.0							17.0			
Magnetospirillum sp. XM-1										9.0									30.0										
Rhodospirillum rubrum										2.0									2.0										
Gluconobacter thailandicus										2.0																10.0			
Acetobacter aceti										3.0																			
Roseomonas mucosa										3.0									25.0										
Granulibacter bethesdensis										1.0																			
Thalassospira sp. B30-1										2.0										11.0						1.0			
Paramagnetospirillum magneticum										24.0										8.0									
Elioraea tepida										1.0									2.0										
Haematospirillum jordaniae										1.0																			
Sphingomonas sp. J315										1.0																			
Sphingomonas sp. NIC1										6.0																			
Sphingopyxis sp. FD7										3.0									2.0	8.0									
Sphingopyxis sp. DBS4										5.0				2.0											2.0				
Novosphingobium decolorationis										6.0																			
Brevundimonas pondensis										9.0		1.0				1.0		1.0	7.0							14.0			
Brevundimonas diminuta										3.0																10.0			
Brevundimonas bullata										1.0																4.0			
Caulobacter vibrioides										1.0			1.0																
Wolbachia endosymbiont of Cimex lectularius										2.0										14.0					6.0				
Magnetococcus marinus										1.0																			
Acidithiobacillus caldus										3.0									2.0	1.0						16.0			
Acidithiobacillus ferrivorans										2.0										3.0						1.0			
Acidithiobacillus thiooxidans										1.0																1.0			
Lactococcus sp. NH2-7C										159.0									454.0	193.0	209.0	140.0	5.0		1.0	259.0			
Lactococcus sp. LG606										65.0									5.0	25.0	4.0					51.0			
Lactococcus sp. bn62										107.0									180.0	131.0		14.0				170.0			
Lactococcus sp. LG1267										50.0									21.0							25.0			
